id,date,amount,customer_id,location_id
1,2019-04-26T10:49:03Z,$451.04,4e6e44b8-28d2-4a2a-ada2-afaf6f297079,3637013355
2,2019-01-12T01:08:22Z,$925.72,decb2604-c0a8-469b-af81-c32abbcbe4ae,2970230054
3,2019-07-15T10:59:26Z,$406.63,68c562dc-5c15-4843-9c37-c063f7adb758,5418323601
4,2019-07-30T02:54:31Z,$88.04,cb06ecbd-caa9-45a3-b254-e40d2ae8d234,8445104934
5,2019-08-01T19:27:02Z,$0.63,3c35af32-ee1c-40d6-a4b3-83eab019884f,7501285195
6,2019-09-10T08:29:37Z,$493.99,08272825-cd75-4512-a12c-86f1a494a49c,8400736990
7,2019-05-09T15:53:50Z,$163.44,ea964cbd-b573-4622-859f-431dc6b7db02,9312190334
8,2019-09-26T02:37:43Z,$373.44,93f8d478-e99f-4d49-8341-2d82b70b1196,0795411227
9,2019-07-27T08:57:15Z,$267.57,7bad3bae-294b-4368-9880-892a7294c4b1,8636349966
10,2019-02-11T11:09:33Z,$70.96,2421f85b-b3d1-407c-b87a-b5ee78ea00e9,6704753338
11,2019-09-22T21:16:23Z,$719.58,f09417ed-6203-4fba-bf12-a1e9967993a0,3524806570
12,2019-03-16T08:30:23Z,$196.95,0dd693e4-460c-42f1-86d1-689fac4bf7e5,7902815292
13,2019-12-01T06:23:07Z,$58.30,1b17f990-9620-40b6-9247-8757069a5b82,5597225766
14,2019-08-25T23:55:43Z,$788.19,275103af-c34e-4dc1-8c2b-73f54be128fe,6081613429
15,2019-11-08T21:52:39Z,$24.32,7683bc69-776b-49a1-954c-6e44263044fd,7080871662
16,2019-07-04T20:14:01Z,$333.00,5a562de9-f688-4ef1-b0c6-b463003b0fda,9978347941
17,2019-01-23T22:13:03Z,$533.85,b11835ba-8e02-4a74-9f27-96088b8ea7c1,2905720786
18,2019-11-02T06:59:35Z,$310.77,fc77ce6d-07d1-494e-a4e3-3135e9094632,6210571328
19,2019-09-29T21:23:27Z,$751.09,cd13aab6-8ce1-42f1-a58c-7afdb4b26190,3212171782
20,2019-02-17T23:14:21Z,$326.26,12de753d-0ad8-40f6-9398-4bea7eed9b40,3514877505
21,2019-08-23T18:28:00Z,$224.79,b633ced5-f1f5-4c89-aefc-5ba8cb1b0065,3596315360
22,2019-08-18T07:22:49Z,$93.05,1208b3dc-f329-4ffb-b2fc-26c9f0966d44,9900313518
23,2019-06-27T22:53:52Z,$52.89,c57cdf5b-e792-4888-bbfb-23d630024a06,7984302863
24,2019-10-28T14:34:48Z,$786.46,0228ad6d-9414-4982-9d41-b44dbfd0fc1b,8147523734
25,2019-05-12T18:48:19Z,$310.20,78516da6-ca30-4719-a15b-1efa9f1f30f2,0282676384
26,2019-04-07T21:24:41Z,$385.32,3c062575-fb08-469f-b185-7db9b49e6622,7613694844
27,2019-07-20T02:14:49Z,$225.95,8a92f35d-edc0-405a-9f07-9baf46745bc7,1492612537
28,2019-08-14T18:19:06Z,$253.66,f9a4a08e-b0b2-493e-915e-1e6b35bee13d,9115699277
29,2019-07-23T09:21:54Z,$440.76,496c4bc4-6f45-4699-b44f-bda831b71faa,5716361811
30,2019-12-26T22:49:39Z,$132.96,2a8fd31a-4fa7-4135-b682-50ccfd3348d1,6276296473
31,2019-11-25T10:48:38Z,$730.61,7dace96a-3cd8-4a1a-8041-664407b87686,3872301128
32,2019-11-23T08:58:35Z,$800.87,df943cb7-31af-4f06-884e-b24db632b638,3105032754
33,2019-09-01T17:46:53Z,$0.76,93f1fa46-2d88-4af4-96ab-a8f982d13244,3888974569
34,2019-03-19T14:38:32Z,$541.53,10a5e889-8182-47c9-9117-799728c79561,4380052761
35,2019-08-03T16:24:49Z,$926.07,e1691edd-07af-411f-8e66-cb12b53be45b,0039056910
36,2019-02-01T06:23:05Z,$423.71,d83f9045-8e7a-4549-af99-c5bfe2f2d7f3,8094267607
37,2019-04-07T20:54:50Z,$590.11,a3a43426-b786-4058-85f1-40eb1a25a7dd,4374807969
38,2019-06-18T05:40:16Z,$364.33,72a99495-9bcc-4110-a652-9e850bd3ea5a,1790999480
39,,$155.59,24b2c97b-53c0-4cbc-a1e6-664f2eac42da,9955105542
40,2019-03-27T03:07:21Z,$882.45,ce0ee2b4-bfc8-4ca0-b883-fa67bffb2269,5781984666
41,2019-03-07T23:47:23Z,$902.71,91c88a72-52ce-4167-89a1-d25aca59ec35,9582173483
42,2019-03-24T08:06:11Z,$691.21,6cbb3afd-699b-4305-aa7d-29a737a6d841,0459368230
43,2019-06-03T05:28:03Z,$457.43,ed49e876-eba4-4a3d-a376-4060f3eac225,2670967086
44,2019-01-12T13:57:56Z,$314.39,61c1439d-0de1-4b2c-87e3-33d1f3bd3f7e,4546110308
45,2019-03-04T10:16:52Z,$610.65,1df933f0-9cd4-42bd-9d5f-3b4f453a1822,2207583074
46,2019-08-22T16:57:40Z,$245.17,b9749903-444f-427a-be31-2e006fa56627,9516244181
47,2019-03-30T20:25:57Z,$539.45,951e2d75-37e6-4fa8-ad43-4b35d630d79a,2759090248
48,2019-12-12T21:23:35Z,$637.33,9ecc312c-4268-4978-ad86-d04597f5a57c,8545858655
49,2019-04-28T22:25:41Z,$635.30,c4e1a6e7-1965-4a17-ae52-b604f4be07b4,7030328507
50,2019-07-19T20:14:01Z,$628.74,3eb75b29-50e3-4e39-baa2-f6c91911af8b,6550251605
51,2019-11-19T05:18:37Z,$391.89,da85beda-b92a-4e32-8b64-1516f02844bb,3637013355
52,2019-11-25T02:42:29Z,$394.06,4c3a6ce3-d8b4-4cbe-bf4c-68f885b41cf5,2970230054
53,2019-09-18T13:07:44Z,$687.11,43664dcc-01bd-435f-9544-20868db85832,5418323601
54,2019-03-24T17:22:53Z,$994.75,44f5a31b-a87d-4cd3-965e-7834ecb60da9,8445104934
55,2019-06-09T08:37:33Z,$949.08,847f1844-2ea2-41a0-92f9-2200a2215c39,7501285195
56,2019-01-14T22:42:03Z,$830.49,664ceae1-9b30-46e6-8742-7fdaf8ef50e3,8400736990
57,2019-11-16T22:25:48Z,$975.87,5a4379fa-0217-4a83-8c9d-513bb9e1a7cf,9312190334
